NDVI_MIN,NDVI_MAX,NDVI_MEAN,NDVI_SUM,NDWI_MIN,NDWI_MAX,NDWI_MEAN,NDWI_SUM,Rainfall_MEAN,Rainfall_MIN,Rainfall_MAX,Rainfall_SUM,Elevation_MIN,Elevation_MAX,Elevation_MEAN,Elevation_SUM
-0.014270056039094925,0.6653415560722351,0.22502444326592405,1881.204345703125,-0.6065078377723694,0.035445768386125565,-0.2861596796501196,-2392.294921875,,,,,21.0,28.0,23.863825363825363,22957.0
0.10300701856613159,0.5773585438728333,0.23437423610567898,374.530029296875,-0.5788795948028564,-0.13342413306236267,-0.32181080232126097,-514.253662109375,,,,,19.0,24.0,22.224242424242423,3667.0
0.07812497764825821,0.7437008619308472,0.5885393021497439,1407.7860107421875,-0.6677207350730896,-0.1729419082403183,-0.5503404291975857,-1316.414306640625,,,,,21.0,32.0,26.7,7209.0
0.03116145171225071,0.7761244177818298,0.308906886888587,2358.81298828125,-0.6945620179176331,-0.05998832732439041,-0.330936933450514,-2527.034423828125,,,,,18.0,27.0,22.643966547192353,18953.0
0.11008703708648682,0.6316976547241211,0.3696439032204444,1077.142333984375,-0.5928424000740051,-0.20750360190868378,-0.4087766543920513,-1191.1751708984375,,,,,19.0,24.0,22.37797619047619,7519.0
